Reading Time (CST),Ambient Air RHAvg (%),Ambient Air Temp (°C),Ambient Air TempMax (°C),Ambient Air TempMin (°C),Precipitation Precip (mm),Wind WindDir,Wind WindSpeed (km/h),Wind WindSpeedMax (km/h),Wind WindSpeedMin (km/h),0-5 cm Depth Average Temp (°C),0-5 cm Depth Average WFV (%)
26/09/2019,84,7.6,12.6,2.8,16,S,12,26.2,0.3,13.5,35.6
27/09/2019,76,6.9,11.9,1.5,0.4,WNW,9.7,25.4,2.2,12.7,35.7
28/09/2019,68,5.1,10.8,-1.3,0,SW,7.4,19.6,0,12.1,35.6
29/09/2019,89,4.8,5.4,4.3,14,ENE,20.1,43.6,5.9,11.6,35.6
30/09/2019,96,4.7,5.4,2.5,10,ESE,16.8,35,4.5,11,35.9
01/10/2019,82,4,6.6,0.3,0,SW,13.4,26.8,3.3,10.3,35.9
02/10/2019,84,3.8,6.1,0.8,0,NE,7.7,18.3,1.4,9.9,35.8
03/10/2019,80,4.8,9.2,-1.3,0,SSW,7.2,19.1,0,9.7,35.7
04/10/2019,85,5.1,8.3,-1,0,SSE,16.9,37.4,4,9.5,35.6
05/10/2019,93,6.1,7.7,3.3,12.8,SSW,12.3,29,0,9.2,35.6
06/10/2019,80,8.7,13,3,0.2,W,15.3,37.8,1,9.1,35.7
07/10/2019,74,8.9,19.2,-1.2,0,SSW,11.7,28.4,0,9.1,35.7
08/10/2019,71,13,19.7,7.9,0,SSE,17.4,31.2,0,9.1,35.6
09/10/2019,80,4.4,8.9,1.5,0.4,SE,23.9,38.5,11.5,9.4,35.6
10/10/2019,94,0.3,1.5,-0.4,2.4,W,29.4,46.9,15.1,9.1,35.5
11/10/2019,100,-0.2,0.1,-0.6,3.2,N,36.3,57,22.3,8.4,35.5
12/10/2019,97,0.8,2,0.1,0.4,NW,19.9,35,10.6,7.7,35.5
13/10/2019,96,1.1,2.9,0.4,0,NW,12.5,25.7,2.5,7.2,35.6
14/10/2019,89,2.2,5.7,-0.1,0,S,6.3,14.3,1.6,6.6,36.1
15/10/2019,94,2.2,3.2,1.1,0,W,10.2,19.6,2.9,6.3,37.1
16/10/2019,95,2.1,4.2,0.3,0,SSE,7.5,17.7,0,6,40.8
17/10/2019,85,5.2,11.2,-0.2,0,SE,18.4,36.2,4.2,5.7,40.7
18/10/2019,85,8,11.2,5.7,0,SSE,15.5,37,4,5.7,40.5
19/10/2019,90,6.4,10.9,2.2,0,SW,8.9,18.2,1.5,6.1,40.6
20/10/2019,89,6.3,13.2,-0.4,0,SSW,5.2,14.1,0,6.4,40.6
21/10/2019,77,5.3,7.1,3.4,0.2,WSW,19.9,42.2,2.2,6.6,39.9
22/10/2019,74,3,5.6,1.4,0.6,NNW,27.9,44.2,12.2,6.6,39.2
23/10/2019,72,1.3,3.7,-2.4,0,NW,17.3,32.2,4.7,6.3,38.4
24/10/2019,77,0,5.4,-4.8,0,SW,8.4,17.1,0,6,38
25/10/2019,76,5.8,11.1,0.2,0,S,15.2,25.8,6.4,5.7,38.1
26/10/2019,76,6.2,10.1,1.9,0,W,24.3,41.2,11.5,5.7,38.1
27/10/2019,77,-0.8,1.8,-2.6,0,WNW,19.6,33.7,6.1,5.9,37.8
28/10/2019,71,-2.6,0.9,-6,0,SW,14,27.8,4.3,5.5,37.7
29/10/2019,81,-5.6,-3.4,-8.7,0,WSW,18.7,33.2,4.6,5.1,37.6
30/10/2019,81,-7.1,-2.7,-13.5,0,SW,9,20.4,2.1,4.7,37.5
31/10/2019,81,-3.3,1.5,-10.2,0,SW,13.4,24.9,4.8,4.4,37.5
01/11/2019,81,-1.1,0.2,-3.5,0,WNW,16.1,30.3,3.9,4.2,37.4
02/11/2019,81,-0.8,1.7,-4.1,0,WSW,9.8,23.8,0,4,37.3
03/11/2019,93,-1.2,2,-4.6,0.2,SW,6,17.4,0,3.9,37.4
04/11/2019,74,-6.3,-1.6,-11.4,0.2,NW,17,37.8,1.9,3.9,37.3
05/11/2019,74,-8.4,-5.9,-9.9,0,W,10.1,26.3,0,3.7,37.3
06/11/2019,73,-10.5,-8.2,-14.7,0,WNW,13.9,30,0,3.5,37.2
07/11/2019,75,-12.9,-6.9,-20.3,0,SSW,7.6,16.2,0.9,3.3,37.1
08/11/2019,86,-5.3,-2.1,-12.4,0,S,13.9,28.9,0,3.1,37.1
09/11/2019,83,-5.8,-3.8,-15.1,0,NW,15.6,31.9,4,3,37.1
10/11/2019,71,-13.8,-10.1,-18.1,0,NW,13.5,30.1,3.6,2.8,37
11/11/2019,73,-17.3,-12.4,-22.9,0,WSW,10.5,20.2,0.7,2.7,36.8
12/11/2019,76,-12.4,-7.1,-19.2,0,S,25.1,43.9,7.7,2.6,36.8
13/11/2019,76,-9.2,-6.5,-16.9,0,NW,13.2,26.4,2,2.4,36.6
14/11/2019,77,-8.8,-1.1,-16.6,0,W,12,32.2,0,2.3,36.4
15/11/2019,75,-6.8,-3.2,-11,0,SE,15.1,32,0,2.2,36.3
16/11/2019,84,-0.3,4,-3.6,0,SSW,23.5,38.8,10.4,2.2,36.2
17/11/2019,87,-3.2,-2.2,-4.3,0,WSW,14.8,31.2,1.5,2.1,36.1
18/11/2019,92,0.7,5.2,-2.2,0,S,13.8,27.4,0,2.1,36.1
19/11/2019,93,0.7,3.1,-0.5,0,WNW,9.8,21.8,2,2,36.1
20/11/2019,89,-3.4,-0.6,-8.9,0,SE,10.4,22.6,1.6,1.9,36.2
21/11/2019,82,-10.9,-8.3,-15.4,0,W,13,24.6,3.4,1.9,36.2
22/11/2019,83,-5.2,-0.3,-12,0,SSW,16.6,28.6,3.7,1.8,36.3
23/11/2019,85,-1.2,3.1,-7.1,0,WSW,12.5,28.1,3.5,1.8,36.2
24/11/2019,89,0.5,3.7,-1.6,0,S,9.6,23.6,0,1.7,36.2
25/11/2019,96,-0.3,0.5,-1.4,0,SW,11.5,21,4.9,1.7,36.2
26/11/2019,91,-2.4,-1.2,-6.1,0,E,6.7,21.5,0,1.7,36.2
27/11/2019,79,-6.7,-4.3,-12.9,0,SW,10.9,20.9,3,1.6,36.2
28/11/2019,83,-9.1,-5.3,-13.1,0,E,8.8,22,0,1.6,36.2
29/11/2019,89,-4.8,-2.9,-7.4,0,E,13.4,25.8,6.8,1.6,36.1
30/11/2019,87,-3,-1.8,-7.7,0,NE,14.8,27.5,8.9,1.6,36.1
01/12/2019,92,-8.3,-6.2,-10.2,0,WNW,11.4,21.2,1,1.5,36.1
02/12/2019,88,-7.7,-2.6,-11.9,0,S,15,32,2.9,1.5,36
03/12/2019,81,-3.6,0.1,-9.7,0,W,12.3,32,0,1.4,35.9
04/12/2019,89,-3.3,0.5,-8.3,0,SW,7.8,21.3,0,1.4,35.8
05/12/2019,84,-7.6,-2.9,-18.9,0,NW,13.4,31.5,0,1.3,35.8
06/12/2019,86,-11.8,-6.8,-18.9,0,S,9.2,23.9,0,1.3,35.7
07/12/2019,95,-4.9,-1.4,-14.1,0,SSW,15.7,38.1,0,1.3,35.7
08/12/2019,72,-17.8,-9.4,-20.4,0,SSE,16.7,39.2,4.7,1.2,35.6
09/12/2019,76,-20.6,-16,-26.1,0,W,10,35.4,0,1.2,35.5
10/12/2019,70,-22.8,-18.9,-26.5,0,WNW,14.8,28,4.3,1.1,35.5
11/12/2019,70,-20.6,-17.7,-23.7,0,WSW,9.1,22.9,0,1.1,35.3
12/12/2019,75,-19.1,-13.2,-24.1,0,E,7.6,20.8,1.5,1,35.3
13/12/2019,81,-14.7,-12.1,-20.9,0,SW,15.6,25.9,6.6,0.9,35.2
14/12/2019,76,-27.1,-21.1,-32.1,0,W,8.6,24.6,0,0.8,35.1
15/12/2019,80,-19.1,-11.3,-31.4,0,SSW,11.4,28,1.6,0.8,35
16/12/2019,81,-17.5,-8.3,-28.9,0,SW,10.5,26.2,0,0.7,35
17/12/2019,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.7,35
18/12/2019,79,-16.9,-9.3,-28.4,0,S,22.1,46.5,0,0.6,34.9
19/12/2019,81,-11.9,-7.8,-14.1,0,E,12.7,22.6,0.9,0.6,34.9
20/12/2019,84,-12.2,-9.5,-17,0,SE,15.7,39.1,0,0.5,34.8
21/12/2019,85,-9,-3.5,-12.1,0,SSW,10.9,34.3,0,0.5,34.9
22/12/2019,83,-6.4,3.1,-12.6,0,SW,14.1,35.9,3,0.5,34.8
23/12/2019,83,-12.4,-8.2,-17.8,0,SSE,7.6,19.7,0,0.4,34.8
24/12/2019,85,-9.8,-5.2,-15.7,0,W,8.2,25.4,0,0.4,34.8
25/12/2019,92,-7.6,-6.1,-9.5,0,SE,8,21.7,0,0.3,34.7
26/12/2019,92,-7.6,-4.4,-12.7,0,W,9.6,21.1,3,0.3,34.6
27/12/2019,81,-8.8,-2.3,-14.7,0,SSW,12.8,27.4,0,0.3,34.7
28/12/2019,84,-12.2,-7.7,-17.2,0,S,5.1,19,0,0.3,34.6
29/12/2019,84,-11.8,-10.3,-13.7,0,SSW,17.8,34.2,6.7,0.2,34.6
30/12/2019,83,-11.8,-8.5,-14.9,0,NNW,19.5,32.9,2.8,0.2,34.6
31/12/2019,86,-14.5,-10.2,-19.7,0,SW,11.5,28.6,0,0.2,34.6
01/01/2020,86,-7.6,-2.5,-12.5,0,SSW,10.9,22.5,0,0.1,34.5
02/01/2020,87,-7.3,-6.1,-8.7,0,WNW,12.6,28.2,0,0.1,34.5
03/01/2020,89,-4.1,-0.6,-8,0,WSW,6.5,16.8,1.3,0.1,34.5
04/01/2020,89,-4.5,-3.1,-5.6,0,S,16.9,36.6,0,0.1,34.5
05/01/2020,81,-6.6,-2,-15.4,0,W,19.7,52.3,0,0.1,34.5
06/01/2020,80,-9.5,-1,-17.4,0,SW,14.8,49.2,0,0.1,34.5
07/01/2020,69,-18.4,-11.1,-25.6,0,NW,20.9,48.5,2.9,0,34.4
08/01/2020,77,-20.9,-15.5,-27.8,0,SE,16.5,37.2,0,0,34.5
09/01/2020,82,-14.1,-10.2,-22.7,0,SSW,12.5,29.2,0,0.1,34.6
10/01/2020,73,-25,-17.3,-32.8,0,WSW,11.7,24.4,0,0,34.5
11/01/2020,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0
12/01/2020,75,-12.9,-9.6,-16.9,0,SE,20.5,30.5,10.6,0,34.6
13/01/2020,86,-9.1,-6.9,-11.5,0,SW,10.6,23,0,0,0
14/01/2020,78,-17,-9.8,-23.1,0,NW,18.7,35,5.1,No Data,No Data
15/01/2020,73,-24.4,-22.1,-31.1,0,WNW,14.3,27.9,0,No Data,No Data
16/01/2020,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
17/01/2020,80,-13.8,-6.7,-23.8,0,ESE,16,33.4,4.7,No Data,No Data
18/01/2020,81,-15,-6.7,-17.7,0,NW,27.7,47.4,3,No Data,No Data
19/01/2020,78,-18.2,-14.9,-29.8,0,NW,12.5,28.9,0,No Data,No Data
20/01/2020,78,-23.4,-16.9,-32.6,0,S,18.4,37.8,0,No Data,No Data
21/01/2020,87,-13.3,-10.4,-17,0,S,24.9,40.3,3,No Data,No Data
22/01/2020,90,-9.4,-2.7,-17.7,0,SW,6.8,21.9,0,No Data,No Data
23/01/2020,91,-7.9,-5.9,-11.7,0,SE,6,16,0,No Data,No Data
24/01/2020,93,-6.6,-5.7,-7.5,0,SSW,10.9,25.3,0,No Data,No Data
25/01/2020,92,-6.6,-5.4,-7.3,0,S,21.3,31.1,13.3,No Data,No Data
26/01/2020,92,-8.4,-6.7,-11.2,0,E,10.6,19.9,1.9,No Data,No Data
27/01/2020,92,-8.9,-6.4,-10.9,0,SSW,5.4,16.3,0,No Data,No Data
28/01/2020,89,-11.6,-9.5,-18.2,0,SE,7.1,13.5,0.2,No Data,No Data
29/01/2020,89,-10.7,-6,-18.7,0,E,5.5,12.3,1.2,No Data,No Data
30/01/2020,94,-6.4,-4.4,-10,0,SE,10.4,17.5,5,No Data,No Data
31/01/2020,92,-4.8,-2.8,-7.8,0,SSW,18.9,42.2,3.1,No Data,No Data
01/02/2020,87,-6.4,-1.4,-16.1,0,S,11,30,0.2,No Data,No Data
02/02/2020,88,-3.7,-0.6,-10.8,0,WNW,18.6,50.9,2.5,No Data,No Data
03/02/2020,75,-15.6,-11.2,-23.3,0,WNW,15.4,38.3,0,No Data,No Data
04/02/2020,77,-18.4,-14.3,-25.9,0,SW,12.1,30.3,0.2,No Data,No Data
05/02/2020,77,-13.2,-3.7,-20.3,0,ESE,11.8,26.2,0,No Data,No Data
06/02/2020,67,-17.3,-13.8,-25.6,0,E,17.5,27.3,4.8,No Data,No Data
07/02/2020,71,-24.6,-17.8,-33.9,0,SSW,9.8,30.1,0,No Data,No Data
08/02/2020,80,-13.2,-9.8,-17.6,0,WSW,6,20.1,0,No Data,No Data
09/02/2020,83,-13.7,-8.4,-21.7,0,S,9.5,22.7,0,No Data,No Data
10/02/2020,85,-11.4,-5.4,-19.9,0,WSW,14.1,30.7,0,No Data,No Data
11/02/2020,83,-10,-2.4,-20.3,0,SSW,14.2,42.2,0,No Data,No Data
12/02/2020,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
13/02/2020,67,-25.3,-19.6,-30.7,0,SW,11,17.5,6,No Data,No Data
14/02/2020,82,-17,-9.7,-26,0,S,29.1,61.9,0,No Data,No Data
15/02/2020,73,-15.1,-6.1,-28.5,0,WNW,15.2,39.2,0,No Data,No Data
16/02/2020,75,-20.5,-11.6,-30.4,0,SSE,14.7,34.2,0,No Data,No Data
17/02/2020,81,-12,-11,-14.2,0,WNW,13.5,23.8,1.4,No Data,No Data
18/02/2020,73,-20.6,-13.5,-29.8,0,NW,16.5,31.5,1.5,No Data,No Data
19/02/2020,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
20/02/2020,77,-15.5,-6.4,-26.5,0,S,18.3,29.8,8.1,No Data,No Data
21/02/2020,78,-6.3,-0.1,-12.9,0,SW,16,33.8,3.6,No Data,No Data
22/02/2020,82,-6.5,2.2,-13.4,0,S,8.1,26.8,0,No Data,No Data
23/02/2020,82,-4.5,1.6,-13.1,0,WSW,15.2,43.3,0,No Data,No Data
24/02/2020,85,-9.7,-2,-16.4,0,W,6.1,20.3,0,No Data,No Data
25/02/2020,77,-12.8,-9.9,-17.1,0,NW,11.9,21.2,3.4,No Data,No Data
26/02/2020,74,-14.1,-8.9,-19.5,0,S,5.3,13.5,0,No Data,No Data
27/02/2020,80,-14.9,-8.7,-21.2,0,ESE,7.3,18.8,0,No Data,No Data
28/02/2020,85,-12.5,-6.2,-20.8,0,SE,15.3,31.7,2.2,No Data,No Data
29/02/2020,92,-3.7,-0.8,-8.5,0,SSE,18.9,33.3,6.6,No Data,No Data
01/03/2020,88,-3.4,-0.8,-5.7,0,W,24.7,57,2.9,No Data,No Data
02/03/2020,89,-7,-0.2,-18.2,0,SW,22.2,45.3,3.4,No Data,No Data
03/03/2020,83,-7.3,-3.8,-11.1,0,WNW,17.5,42.3,0,No Data,No Data
04/03/2020,88,-5.5,-0.6,-13.6,0,ESE,17.6,37.4,0,No Data,No Data
05/03/2020,84,-6.7,-2.5,-17.8,0,WSW,15.6,32,0,No Data,No Data
06/03/2020,93,-7,-1.8,-19.1,0,SSE,26.2,49.5,0,No Data,No Data
07/03/2020,93,-1,2.1,-4.8,0,E,16,30.5,0,No Data,No Data
08/03/2020,77,-7.4,-0.6,-16.1,0,S,23.2,35.5,13.5,No Data,No Data
09/03/2020,75,-16.2,-9.5,-23,0,WSW,9.7,28.9,0.3,No Data,No Data
10/03/2020,84,-10.9,0.1,-21,0,S,9.7,20.7,0,No Data,No Data
11/03/2020,91,-3.4,2.2,-9.8,0,SSE,19.1,44.9,0,No Data,No Data
12/03/2020,82,-3.9,-1.5,-8.4,0,WNW,23.9,44.4,7.2,No Data,No Data
13/03/2020,76,-12.1,-8.7,-17,0,NW,24.3,41.5,5.3,No Data,No Data
14/03/2020,75,-14.8,-7.8,-23.8,0,SW,6.7,13.8,0,No Data,No Data
15/03/2020,79,-8.7,-3.5,-15.6,0,ESE,13.5,31.5,2.2,No Data,No Data
16/03/2020,78,-8.4,-4.1,-15.4,0,W,20,36.5,5.8,No Data,No Data
17/03/2020,74,-9.5,-2.1,-17.6,0,S,8.4,22.3,0,No Data,No Data
18/03/2020,58,-11,-7.4,-14.9,0,NNE,14.7,22.9,7.8,No Data,No Data
19/03/2020,52,-12,-7.8,-16.4,0,WNW,20.2,34.5,9.2,No Data,No Data
20/03/2020,63,-16,-8.1,-24.6,0,WSW,9.5,23.9,0,No Data,No Data
21/03/2020,71,-12,-3.7,-20.9,0,SE,14,33,1.7,No Data,No Data
22/03/2020,84,-3.9,1.3,-10.1,0,S,10.7,18.9,1.3,No Data,No Data
23/03/2020,83,-3.8,3.6,-12.9,0,S,12.5,29.3,0,No Data,No Data
24/03/2020,95,-0.1,2.3,-3.2,0,SSW,29.8,55.3,8.6,No Data,No Data
25/03/2020,75,-4.9,-1.4,-8.6,0,S,13.4,36.1,0,No Data,No Data
26/03/2020,86,-2.5,4,-9.3,0,S,10,27,0,No Data,No Data
27/03/2020,82,0.9,5.1,-6.1,0,SW,14.9,33.7,0,No Data,No Data
28/03/2020,85,-0.4,9.2,-8.5,0,SSE,6,19.1,0,No Data,No Data
29/03/2020,82,-0.2,4.8,-4.4,0,WSW,9.3,21.2,0,No Data,No Data
30/03/2020,78,2.7,9.3,-3.7,0,SE,13.7,34.7,0,No Data,No Data
31/03/2020,73,5.2,11.1,1.6,0,SE,21.4,40.2,4.9,No Data,No Data
01/04/2020,77,4.4,9.7,-2,0,SE,12.5,29.6,0.9,No Data,No Data
02/04/2020,89,-7.3,-3,-8.7,0,NW,25.2,39.6,14.3,No Data,No Data
03/04/2020,77,-10.5,-8.2,-14.6,0,WNW,21.4,41.1,3.4,No Data,No Data
04/04/2020,72,-9.1,-2,-17.1,0,S,6.8,15.6,0,No Data,No Data
05/04/2020,76,-2.3,5.9,-11,0,E,6.8,20.3,0,No Data,No Data
06/04/2020,82,2.8,10.3,-2.5,0,ESE,14.5,25.4,0,No Data,No Data
07/04/2020,78,2.6,5.8,0.6,0,SW,10,25.2,0,No Data,No Data
08/04/2020,74,0.8,3.6,-2.4,0,WNW,20.5,38.3,5.5,No Data,No Data
09/04/2020,77,-2.6,0.2,-5.3,0,W,19.9,45.8,0,No Data,No Data
10/04/2020,76,3.5,11,-3.5,0,SSW,12.5,32.8,4.4,No Data,No Data
11/04/2020,65,-0.9,1.6,-3.9,0,NW,23.7,42.7,10.1,No Data,No Data
12/04/2020,62,-4,-1.2,-6.3,0,WNW,16,31.3,3,No Data,No Data
13/04/2020,64,-7.9,-6,-9.5,0,W,19.1,34.5,7.3,No Data,No Data
14/04/2020,60,-6.4,-2.7,-9.8,0,NW,13,28.6,3.5,No Data,No Data
15/04/2020,55,-3.5,1.1,-9.4,0,WNW,11.9,32.5,0.6,No Data,No Data
16/04/2020,62,-1.9,2,-5.7,0,WNW,13.1,30.3,0,No Data,No Data
17/04/2020,64,3.4,12,-6.9,0,SSW,14.4,36.1,2,No Data,No Data
18/04/2020,73,2,6.9,-4.6,0,NW,16.2,32.7,4,No Data,No Data
19/04/2020,65,2.1,9.8,-5.1,0,WSW,16.9,49.3,2.7,No Data,No Data
20/04/2020,67,-0.3,3.1,-5.6,0,W,16,44.6,4.9,No Data,No Data
21/04/2020,67,-1,4.1,-6.6,0,S,11.5,26.1,0,No Data,No Data
22/04/2020,58,5,14.3,-3,0,ESE,9.6,22.7,0,No Data,No Data
23/04/2020,62,7.9,16.6,0.3,0,SSW,9.8,25,0,No Data,No Data
24/04/2020,68,7.6,15.9,-1.7,0,SE,9.2,23.4,0,No Data,No Data
25/04/2020,73,6.2,10.8,1.9,0,ENE,11.4,24.7,0,No Data,No Data
26/04/2020,68,9.8,16.7,1.2,0,SSE,19.4,46.8,1.5,No Data,No Data
27/04/2020,68,9.1,15.9,1.7,0,SSW,11.4,24.1,2.8,No Data,No Data
28/04/2020,72,9.3,15.2,4.3,0,E,14.9,29,0.2,No Data,No Data
29/04/2020,66,8.5,16.8,0.9,0,WNW,7.8,18,0,No Data,No Data
30/04/2020,60,12.8,23,-0.4,1.6,S,16.4,37.1,2.9,No Data,No Data
01/05/2020,78,12,16.1,8.9,3.4,S,15.5,31.1,4.8,No Data,No Data
02/05/2020,72,5.1,9.6,-0.4,0,NW,30.8,54,8.9,No Data,No Data
03/05/2020,69,2.7,9,-1.2,0,SSE,15.2,30.7,0.9,No Data,No Data
04/05/2020,68,5.2,13.1,-3.3,0,E,10.2,23.7,0,No Data,No Data
05/05/2020,60,8.4,15.7,-0.8,0,W,8.5,24.4,0,No Data,No Data
06/05/2020,46,6.2,12.5,-1,0,SW,13.9,30.1,2.1,No Data,No Data
07/05/2020,45,2.7,8.7,-5.5,0,SSW,16,35.5,3.3,No Data,No Data
08/05/2020,54,1.9,8.6,-5.1,0,S,8.2,20.9,0,No Data,No Data
09/05/2020,47,4.1,8.7,-1,0,E,20.7,38.3,3.4,0,0
10/05/2020,42,2.5,7.4,-2.6,0,WSW,20.9,39.7,9.3,0,0
11/05/2020,40,1.1,6.9,-5.8,0,WSW,14.6,35,2.4,0,41.2
12/05/2020,38,3.3,14.4,-9.4,0,SSW,5.9,20.5,0,0,40.6
13/05/2020,78,4.8,7.3,-3.3,4.2,SSE,16,35.1,3.3,0.1,40.9
14/05/2020,98,6.3,9.8,0.5,7.2,WNW,9.6,22.3,0,0.1,41.2
15/05/2020,76,6.2,14.4,-1.8,0.2,SSE,9,22.5,0,0.2,41.3
16/05/2020,53,12.4,23.8,3.2,0,ENE,13,26.8,0,0.3,41.3
17/05/2020,45,17,27.2,2.9,0,SE,13,33.4,2.9,0.5,41.2
18/05/2020,37,18.6,27,10,21.8,SSE,24.1,46.4,3,0.9,41
19/05/2020,41,19.4,28.2,10.5,74,SSE,26.2,50.9,5.8,1.2,39.6
20/05/2020,59,20.2,27.9,11.3,39,SSE,24,48.9,8.2,1.7,39
21/05/2020,66,19.7,27.7,13.4,0,SSE,29,50.7,7.4,2.3,38.6
22/05/2020,66,21,28.9,14.6,0.4,SSE,24.8,39.8,13.4,2.8,38.3
23/05/2020,76,18.8,29.6,14.7,11.8,S,16.4,36.3,0,3.4,38
24/05/2020,80,15.8,20.4,11.6,1.2,S,12,33.6,0,4,37.9
25/05/2020,69,15.5,22.4,6.5,0.4,SW,6.6,16.3,0,4.3,37.4
26/05/2020,69,17.2,23.2,12.6,0,SSW,6.4,17.9,0,4.8,37.1
27/05/2020,51,18.1,24.5,9.9,0,WSW,22.2,49.1,5.4,5.4,36.9
28/05/2020,72,9.8,12.4,6.2,0,WNW,25.4,44.7,7.3,5.9,36.7
29/05/2020,66,9.8,13.8,3.4,0.2,WNW,17.1,35,1,5.7,36.6
30/05/2020,46,12.5,22.5,-2.4,0,WSW,9.5,29.3,0,5.6,36.5
31/05/2020,38,18,26.9,3.5,0,SSE,16.6,42.4,0,6.1,36.6
01/06/2020,41,23.8,32.3,14.7,0.6,SW,24,50.3,3.6,6.9,36.6
02/06/2020,50,19.7,28.1,7.8,0,W,11.4,40.6,0,8,36.6
03/06/2020,45,20.2,29.6,5.3,0,SSW,14.8,44.1,0,8.7,36.6
04/06/2020,48,17.2,23.8,6.9,1,W,19.8,48.9,4.6,9.2,36.7
05/06/2020,76,12.2,17.4,5.5,0.6,SW,16.2,38.4,1.4,9.5,36.7
06/06/2020,72,12.6,20.2,2.5,6.6,E,17.7,37,0,9.5,36.6
07/06/2020,88,17,24.7,11.3,11.8,ESE,26.6,42.7,9,9.4,36.7
08/06/2020,87,20.9,27.1,13.9,0,SE,9.7,33.9,0,9.7,36.7
09/06/2020,82,15.4,17.6,12.6,0.2,NW,16.1,37.2,3.4,10.6,36.7
10/06/2020,68,14.8,20.1,8.7,0,WNW,17,37.5,1.7,10.6,36.7
11/06/2020,70,11.3,15.1,6,0,ENE,9.4,22.9,1.1,10.5,36.7
12/06/2020,61,12.4,20.4,4.3,0,ENE,8.7,21.1,0,10.5,36.7
13/06/2020,51,16.8,24.9,4.5,0,SE,19.6,38.2,3.6,10.8,36.6
14/06/2020,53,21.1,28.2,14.1,0,SE,27.6,46,15.2,11.2,36.7
15/06/2020,54,22.9,29.8,12,0,SSW,20.9,47.3,0,11.8,36.6
16/06/2020,58,22,31,8.8,0.2,E,13.6,33.6,0,12.5,36.7
17/06/2020,74,24.9,32.4,19,10.4,S,17.9,62.3,0,13,36.7
18/06/2020,90,13.6,19.2,9.1,0.4,NW,12.4,25.5,0,13.6,36.7
19/06/2020,72,13.4,21.4,4.4,0,SW,11.5,34.3,1,13.2,36.6
20/06/2020,84,15.9,23.8,7.3,9.8,SSE,12,35.5,2,12.9,36.6
21/06/2020,88,13.8,17.4,10.1,0.6,NW,13.2,27.9,0,12.9,36.5
22/06/2020,82,15.9,20.8,11.6,1.2,WSW,9.7,21.7,0.9,12.7,36.5
23/06/2020,75,17.5,24.4,10.7,0,SW,6.8,27.5,0,12.8,36.5
24/06/2020,66,19.7,29.6,7.9,0,SE,3.3,14.4,0,13.4,36.5
25/06/2020,78,20.6,27.7,12,1,SSW,13.6,33.2,2.1,14.3,36.5
26/06/2020,74,20.7,29.5,10,0.2,WSW,8.5,21.8,0,14.7,36.5
27/06/2020,No Data,24.2,32.7,13.5,0,SSE,17.5,35.8,0,15.3,36.5
28/06/2020,67,26.6,32.9,21,0,SSE,19.5,35.5,6.1,15.9,36.5
29/06/2020,74,26.3,33.9,19.5,0,ESE,12.2,42.7,3,16.5,36.5
30/06/2020,No Data,24.3,30.3,17.7,16.2,E,9.7,35,0,17.1,36.5
01/07/2020,No Data,17.7,26.4,5.1,8.2,S,13.2,32.5,0,17.7,36.6
02/07/2020,78,22,30.6,5.3,0,SE,16.1,39.5,1.7,17.6,36.6
03/07/2020,71,24.7,33.1,18,0,SE,5,31.1,0,17.8,36.5
04/07/2020,No Data,21.2,28.3,15.5,2.6,ESE,6.8,18,0,18.3,36.5
05/07/2020,No Data,21.9,28.2,16.3,1,S,5.5,24.6,0,18.2,36.4
06/07/2020,No Data,21.1,26.6,14.5,0.2,W,7.4,22.9,0,18.2,36.4
07/07/2020,No Data,22.1,30.6,12,0,SSW,5.7,16.7,0,18.2,36.3
08/07/2020,76,21.3,28.2,11.6,1.4,SSW,12.3,27.8,1.3,18.5,36.3
09/07/2020,77,18.2,24.9,10.2,0,WSW,12.4,29.4,1.2,18.5,36.2
10/07/2020,No Data,19.4,25.9,10.2,0,WSW,7.5,23.9,0,18.2,36.2
11/07/2020,75,20.6,27.1,13.6,0,SE,5.4,18,0,18.3,36.1
12/07/2020,78,22.4,30.4,12.8,0,SE,8,18.5,0.1,18.5,36
13/07/2020,87,18.8,25.9,8.3,18.8,S,11,27.8,0,18.6,36
14/07/2020,71,14.9,24.5,4.6,4,WSW,15.2,38.4,0,18.1,36
15/07/2020,69,17.1,25.9,6.4,0,SW,14.4,34.9,0,17.5,35.9
16/07/2020,69,19.3,26.6,8.9,0,WSW,11.1,31.5,0.9,17,35.8
17/07/2020,No Data,17.1,25.5,8.8,8.2,SSE,9.1,33.5,0,17.1,35.8
18/07/2020,91,14.2,21.7,4.2,5,WSW,9.2,25.8,0.3,16.9,35.7
19/07/2020,76,14,22.1,5.4,2.8,WNW,11.9,28,0,16.5,35.7
20/07/2020,No Data,15.8,24.9,6.2,0,SE,4.2,12.8,0,16.4,35.7
21/07/2020,76,15.6,27.2,4.5,0,SE,6,19.5,0,16.4,35.7
22/07/2020,No Data,17.3,25.9,6.8,0,SSE,9.7,26.7,0.6,16.5,35.7
